PC_1,PC_2,PC_3,PC_4,Survived
2.3075841256451537,-0.6732111553730888,0.44527901037452505,-0.0709136498149598,0
1.0952404024919336,-1.2914700966029384,-0.1569972029948535,0.14518444097743788,0
-1.3026725620906163,0.31518975387772735,0.8062582290062741,0.08656619450279017,1
-1.2593401349277094,0.20654122195407074,0.7409370172093969,0.14751688975073257,0
-0.7655340955657881,0.6575429535435217,0.23282108162157694,-0.9571282307910827,0
-1.058947528125228,0.7838786248565821,0.2703680012639434,-1.0497796096360221,1
-1.052849504638824,-0.18679324230825983,-0.37343439613499607,-0.5393886287126073,0
-0.382258441188666,-0.0978711817603804,-0.34588930453148464,-1.0260825057751815,0
0.5695440229596304,2.004132113741846,-0.8534938286486067,-0.4727273924980506,1
-1.1835311701593294,0.5873222507779359,0.12011670698511724,-0.9577028764852656,1
-1.2317867898561412,-0.12745993676300854,0.5234322056602628,0.3254198357446108,0
-0.9524571219744096,0.26802459629354003,0.8302771239429451,0.14272353575186664,0
-1.1644144526855023,0.2900096634921252,-0.07435115017798502,-0.7998266015763525,1
-0.7076280157924149,0.4366843602054028,0.9810018240233512,0.07607503845133981,0
-0.7738547531695203,0.6568886680540716,0.23107147342156845,-0.9575302077038467,0
0.09858096386856614,1.4016034554212489,0.7222214621821005,0.42756727307061637,0
-1.2697409569323745,0.20572336509225814,0.7387500069593866,0.14701441860977787,0
2.2345245839965564,-1.1632316830596159,-0.7774961038672286,-0.732086253625581,1
-0.16811903552389823,-0.15573652423903464,-0.3504835020977501,-0.976499094957445,1
1.66537987146563,-1.5403772949423151,-1.2593669018931275,1.1130829194235865,0
0.4210320813269353,-1.4938936089123842,-0.39800868462849054,0.19108932167169843,1
-0.8374618620989915,0.09044626918820906,-0.29274052733249956,-1.1657882576912026,1
-1.270526992840454,-0.07447826462553185,0.5525026155322843,0.29411963149564824,0
0.00032679786341454216,1.8846684095734234,-1.0228066398128577,-0.4609885001093811,1
0.49544844295216645,1.8487587560551757,0.05482538263051688,1.01433211790697,0
-1.290426630947697,0.16674479444791432,0.7095894238733256,0.1656341705000696,0
2.3369243078049675,-0.744307859733163,-0.48304379724868374,-0.9429492571867587,1
2.4138883412364978,-1.2998356372730901,0.04584578363174805,0.2677465396216101,0
-0.31644440890251274,2.04638031355959,0.05778301261238433,0.8377753531991647,0
0.15249847331529784,-2.1873450147441935,-0.9010710682742834,0.5312599196605915,0
-0.9182741208971562,1.321644207183787,0.508404468471381,0.37844227752711396,1
-0.8129699998131538,-0.2064436496714169,-0.48607813759839663,-1.0076523056966444,1
-1.2609574644067474,0.28111799726151426,0.790218832616176,0.10820057225035472,0
-1.0186330389273652,1.8057047410708185,-1.0987932704334786,-0.010743658925826995,1
-1.2185507070876307,0.022988771978245427,0.6254591859057368,0.24758291404267088,0
-0.8928233233893915,-0.6248946781607259,0.10908080593983861,0.11699116625517307,0
0.5997936288142419,1.970319865684858,-0.7336711711736151,0.047824597949710786,0
1.694507511143265,-0.010571110551960942,0.9260466030580753,0.02617695978327183,0
-0.9775969438699477,0.04193589832448589,0.6761252149656783,0.2592235624709432,0
0.7898407464097962,-0.043195496653908566,0.8989036477736099,0.46232428934512804,1
-1.263735518992255,0.05678769154535753,0.6407689956764318,0.22578091192248412,0
-1.2596323963687275,0.13181428812679824,0.6912536667207163,0.18674095354963133,0
-1.237909755427601,-0.053237457048102024,0.5717666082267372,0.28588584774597114,0
-0.04947324726317864,1.736394255171117,-0.2434338118237602,0.5244379805720878,1
-0.9586544684401367,0.19413343860802393,-0.10551826030249944,-0.731028915014347,1
-1.2167555285242513,0.17253783817150556,0.7250804548761995,0.16919327408568086,0
-1.174523505014812,-0.08560512710704209,0.5602840663935603,0.3085671743628289,1
-1.1506083982418838,0.1416873825915842,-0.17069190377343216,-0.7206832549079302,1
0.848523532200275,-0.7879427330901203,0.13847821407026206,-0.1414019093757539,0
-0.84970779324191,0.23889122861802223,-0.19607172219955107,-1.244856233688482,1
-0.8090589230199643,0.09384078667013455,-0.14849522577707006,-0.6649445726134974,1
0.07423250755316248,2.194233017591544,-0.8094023574426273,1.58119386016426,0
-1.2624016177134394,0.243652461811524,0.7651042184926342,0.1277498957514128,0
10.073519439646272,1.555042140176362,0.2127106847446354,0.11475586084743372,1
-1.2501556865705201,0.09520750238171095,0.6684354133596857,0.20681787174869212,0
-1.2348482726418712,-0.09034869690555528,0.5475994069435001,0.3056528417452911,0
-1.2705475415074927,0.24301191631735225,0.7633913520648259,0.12735636035381695,0
1.4891965012060728,-1.4098997092042285,-0.17340273195241956,0.24269310784775924,0
-0.5538358723531551,1.2059698306445088,-0.5379748159441381,1.257926816754224,0
-1.176286419484908,-1.206303034586953,-0.18441506435364755,0.8970547540738293,0
-1.2562786521419795,0.16942998209661758,0.7167698159261598,0.16728388375005235,0
0.4623810899639948,-2.4244415786835996,-1.0095878097872544,0.6835642112906151,0
1.5941726889715173,0.02280640466322413,-0.23228002465401032,0.2856410032541181,1
-0.19306365254514998,0.22089808373239367,-1.131386151645497,-0.3904932022297763,1
-0.2418493935286764,-0.64841003244325,0.19634103887401094,0.187678364993012,0
-1.1552872105066514,0.25337539775648105,-0.09724288708341627,-0.7797665664076279,0
-1.241263499654349,-0.09085315101792131,0.5462504590212935,0.30534291754555015,0
2.1675502428695994,0.14259725157637176,-0.062092409389755084,0.2741030993218304,0
-1.197465634878077,-0.2368170598717395,0.45621616818277655,0.3859351899960298,0
-1.2155568213583658,-0.3876475441960875,0.35316829155259755,0.463537558169372,0
-1.2443249824400786,-0.05374191116046809,0.5704176603045306,0.28557592354623035,0
-1.1869436782017473,0.5123499598921197,0.06977725342143355,-0.9186295540286531,1
-1.2462891768470037,-0.09124833945354914,0.5451936956684884,0.30510012349024074,1
-1.2137101545827815,-0.4248543097350004,0.3287456474721593,0.48324586353942817,0
-0.4790590463937214,0.30654983376957945,0.04494952093946217,-0.7470975007303957,1
1.1105478164205824,-1.4770262958902043,-0.2778332094110394,0.24401941097403673,0
-0.9237662239724127,0.7758324656021475,0.28638748233495903,-1.0334393584750923,0
-1.2562786521419795,0.16942998209661758,0.7167698159261598,0.16728388375005235,0
-1.099518009546887,0.5565765544473427,0.11297144387976141,-0.9340250491016662,0
-0.9159419435272117,0.6830677788110479,0.22600534609496623,-0.9840136329500812,0
-1.2645405459300425,0.20613229352316445,0.7398435120843919,0.14726565418025525,0
-1.1202777234396852,-1.6314465792240405,-0.45796385861085365,1.1253801273479165,0
-0.46517324755063366,-0.47921097039223615,0.2734368402899881,0.07879397217731648,0
9.258999701494023,0.5881694220600344,1.354613874732936,0.675553363237812,0
-0.09311850547756204,2.4387611698259164,-0.5320184938339474,-0.26031776435044285,0
1.694507511143265,-0.010571110551960942,0.9260466030580753,0.02617695978327183,0
-1.265463100499169,0.2807637016689771,0.7892714197758713,0.10798290175209307,0
-0.07708295284090348,-0.579425845804803,0.2682033661018364,0.16620971207642782,0
-0.6982465900164453,-0.3281544205543771,-0.5487932395896223,-0.9334431152894767,1
2.268579174798681,-1.0820736637195851,-0.8596100517365803,0.9264139012993841,0
-1.1541082656301151,0.5509837956545394,0.9863629512183644,-0.023971107680803384,1
-1.2779440869047674,0.27978227343480205,0.7866470074758587,0.1073799363829473,0
-1.2879439530778705,0.09223606483137337,0.6604895677193477,0.2049922935993749,1
-0.5486403768596468,1.8375857431065719,0.023800369112416717,-0.7714398784631783,1
-1.2305880826902567,-0.6876453191306012,0.15152004233666092,0.6197641198283019,0
-1.22901756851143,-0.23929811044773427,0.44958165388834487,0.38441089354282926,0
-1.3040049057321006,0.2403810343642734,0.7563561774925924,0.12574001118759348,0
-0.8223626028449416,-0.4301329983879989,-0.4986458990924462,-0.3909200007841762,0
-0.16811903552389823,-0.15573652423903464,-0.3504835020977501,-0.976499094957445,1
-0.8102454828428458,-0.3569374305404267,0.3001213174226028,-0.016353080330517158,0
-0.7312564417857267,-0.27602226455393525,0.3663524622669624,-0.051775246488495304,0
0.21308045957622967,0.9290855900036215,-1.7614279071169912,-0.4400853564780924,1
1.1256966053838122,-1.102315327123697,-0.02653835147862191,0.0485603440010402,0
-1.2261089927249855,0.39591419564404395,0.8719793630603314,0.05102685207474172,0
2.1717431464563957,-0.5344849526035673,0.5159591353045495,-0.1559525908744332,0
-0.6436495839285631,0.9760956904052249,-1.5905962413948271,0.4586111659733365,0
-1.179721866614151,0.4755658627793916,0.04648485623820045,-0.8986615715729516,1
-0.8366122680915319,0.4278419453872137,0.06900958577206438,-0.8428475186073755,1
-1.319547374923429,0.27651084598755143,0.7778989664758171,0.10537005181912801,0
-0.8940807943709466,-0.10206589270912973,0.4561696649052003,-0.15773686517148494,0
0.24402154399207432,0.5154315000769372,0.019067978741580616,0.40598029048680045,0
-1.2515467940276745,-0.01695781404773988,0.5937100574877636,0.2656079410905285,1
0.05728206688039724,2.1891239159102196,-0.674069975716478,-0.11571816420736444,0
-0.06508002035218413,0.4028220471140088,-1.1317220045969536,1.2234970028363668,0
-0.7582002754854399,-0.9878285081171323,-0.11072110439242831,0.31968581765791926,0
-0.7504084922227365,-1.3233835948716552,-0.3323812354165826,0.49663406848398334,0
1.7304565237832257,-0.19436514980706768,-0.2135923261174486,-1.2861536143310544,1
-1.1537189788200328,-1.0737965531280664,-0.09283142706228416,0.8294781827272656,0
-0.7621843466734438,0.6479829309693901,-0.9415435836263298,1.5323381810191585,0
-1.2716536631270938,-0.018538894932996007,0.5894821292724435,0.2646365638808346,0
1.5975571396542168,-1.02278279340632,-0.9262749085278328,0.8351390726948176,0
-1.198785538238441,0.6981786690857417,0.1913419716529226,-1.017297100641086,1
-1.2317867898561412,-0.12745993676300854,0.5234322056602628,0.3254198357446108,0
-1.1848743964446031,-0.38523486645374033,0.3596199717901283,0.46501984803518875,0
1.4193940198604744,2.1455240268801195,0.3979717189808849,0.9412540392815589,0
-0.7694617291996146,-0.048677214216541614,-0.3783094023861573,1.1115378988963611,0
-0.560876427072153,-0.5974922940053378,-0.7059901364637859,-0.7796634777440746,1
-1.2554736252041925,0.020085380118810624,0.6176952995182,0.2457991414922813,0
-1.2461040521591977,0.35698993069532464,0.8429639974548712,0.06967996804879278,0
0.08021206715418784,1.6242708945659685,0.8672246698815235,0.30896530907469766,0
-0.607961244111494,1.8366973368488506,-0.12756979617910913,0.9217874245375963,1
1.4120147683018085,-0.6252008548885113,-1.5772393552135342,-0.30232585486651586,1
0.06722982345800252,1.975946967521848,-2.868377827651157,1.5692807700624731,0
0.06554135754846667,-2.0447748847241525,-0.8201119951692102,0.4485825929636056,0
0.7775948152668769,0.10524946277590438,0.995572452906558,0.3832563133478489,0
0.38374774707555853,-2.0571050616686843,-0.7780127858771307,0.48357446253385683,0
-0.35003821418573655,1.4783827225820256,0.7023218829688718,0.3470368853673157,0
-1.0186987676548531,1.8379752098686384,-0.050229189829814516,-0.8137678266913699,1
-1.2645405459300425,0.20613229352316445,0.7398435120843919,0.14726565418025525,0
0.2517763928849787,-1.8807225992289964,-0.6817080360332624,0.37910337424339546,0
-1.1921126739728678,0.8892394856327049,0.17790323449986417,0.581022948777705,0
-0.4991740399586766,1.429303619694296,0.6461517232951819,0.3594511186668153,0
0.23993346697661563,-1.3574260732234602,-1.2217153654371689,-0.8088272837618039,0
-0.794938068914197,-0.5424936298276931,0.1792853110064171,0.08248188966608186,0
-1.5483243616919895,-0.37646236685809414,0.3080072679105042,0.42784222900178404,0
1.5176162401510909,2.341307616224708,-0.3421904322567736,-0.0647874686743402,0
-0.6820979834043724,-0.8697883622779088,-0.02028601649263135,0.2645050990157896,0
-0.15604552800878163,1.8722332174946092,-0.032544200816155895,0.9436197956120834,0
0.28252225189092744,1.190794529267409,0.4737606940899426,0.05469663876763733,1
-0.47182595407872263,2.334277986223943,-0.6612722756508076,-0.23937520856713196,1
1.0028493780974206,-1.1866792319250796,-0.10199168114522546,0.08186368985183988,0
-0.8450504533266044,0.3524744660657695,0.01761336885557553,-0.8040169902060725,1
0.04562117077418447,-1.4860616447078228,-0.45213645029562644,0.15333386082619588,1
-0.8066696331537307,0.09780488874492094,-0.2868894218532338,1.0312639921607902,0
-1.219833120154241,-0.35063183002009396,0.3770800500386336,0.44371187554078856,0
-0.6997773314093102,-0.30959880062565037,-0.5367096389480038,-0.9433266122891368,1
-0.828614379557224,-0.13426999139570722,0.4451245251220257,-0.13495504432643607,0
-1.1845712523597953,0.5872404650917545,0.11989800596011638,-0.9577531235993609,1
-0.2521975267802142,1.0740434927382463,0.31170175852292614,0.06810212743662625,1
0.1803065895341308,-1.1380029086781793,-1.0853875899974874,-0.9294224502796623,1
5.165637965151349,-1.2689146859491693,-0.3844611371578513,-0.4139102481074512,1
-1.2503907418331996,-0.05421888528227721,0.5691421959267244,0.2852828823768255,0
-1.0957552787050904,0.00036901414981486096,-0.39729817374780424,1.0565362412714807,0
-1.1827833493998807,0.5126771026368447,0.07065205752143769,-0.9184285655722713,1
-0.724269193695148,-0.012708881766024504,-0.34337202868210664,-1.1014625642836948,0
-1.1775849878005418,-0.04849388724958887,0.5844512676767974,0.2888001803635092,0
1.456131813289231,1.7001891485906793,0.10796530358203903,1.1784579672733961,0
-1.284200688951827,-0.28098934873133813,0.41316719520504935,0.4013640491528019,0
-1.2186565192927266,-0.7053830821975156,0.14162345194505271,0.6301500879689166,0
-1.2685245832848984,0.3178749415264305,0.8134386210591086,0.08821590775277313,1
-1.0435447704720417,1.7986694964795695,-0.08026457701587952,-0.7953490632574601,0
-0.9011581777391213,-0.1761652823893614,0.5433325228941139,0.3806309233410409,0
-0.7973174158986812,0.056111974881656375,0.7140331010311592,0.2679329952513413,1
-1.1980907633285292,0.698233301924111,0.19148806393762324,-1.0172635355688704,1
0.2154483885285796,-1.2859475932802917,-0.2923716614292554,0.06344287713859265,1
-1.2917589745891818,0.09193607493446054,0.6596873723596438,0.20480798718487261,0
-0.357766578902828,-0.3947611006200065,-0.5392269147973816,-0.8679465537806227,1
-1.289561282556909,0.16681284013881714,0.7097713831261263,0.16567597609899704,0
-0.794938068914197,-0.5424936298276931,0.1792853110064171,0.08248188966608186,0
-1.2687596385475781,0.16844855386244245,0.7141454036261472,0.16668091838090662,0
3.6998433371258255,-0.3756724324237315,-0.022782323989635485,-1.0144393063209096,1
-1.1571338772822362,0.29058216329539416,-0.07282024300297811,-0.7994748717776844,1
-0.17575424322417696,-0.9420285238556257,0.01175146960815562,0.3478242015513897,0
2.164277938130986,-0.5337718549910827,-0.3704809499897156,-1.0690044761106887,1
-0.8989462889608509,-0.550672198445819,0.15741520850631274,0.07745717825653343,0
-1.274647548856358,0.39209742124133695,0.8617730236255826,0.048681919754133704,1
-0.8041225172713862,-0.4311599102553332,0.2517869148561284,0.023180907668122225,0
-1.167495651355817,-0.9067959737695269,0.015920978712282832,0.7405267097303266,0
-1.2626938791544577,0.16892552798425162,0.7154208680039532,0.16697395955031133,0
2.6639194160581567,-1.018710894177608,0.2720971601396801,0.1424920784052924,1
-1.20219437771772,0.1736828377780432,0.7281422692262142,0.16989673368301758,0
-0.9326225996038779,-0.14244856001383344,0.4232544226219215,-0.1399797557359842,1
-1.294153506735503,0.22247969992499705,0.7460221850509824,0.13602548510001725,0
-0.8316758623429539,-0.09715875153825408,0.46929172640526295,-0.15472203832575596,0
-0.3887058885251412,1.4766422496090728,-0.1906792330754249,-0.5675224132918043,0
2.4723112853126272,-0.6216059297816083,-0.3801427509238273,-0.9952658903254458,1
-1.2462891768470037,-0.09124833945354914,0.5451936956684884,0.30510012349024074,0
-0.6853534241187036,-1.617083871970212,-0.5171895057074392,0.6567296579282658,0
-0.07925368721827337,2.3277954858413716,-0.6035359430711539,-0.20079067033905387,1
-0.9173151856752295,-0.32800475930109974,0.3024184162057357,-0.04114478573938538,0
-1.1911040070036127,0.5120228171473946,0.06890244932142922,-0.9188305424850353,0
-0.2112345656713792,-1.0195224310177826,-0.0453309739583603,0.3853483049862099,0
-0.052893685807389165,1.7684275488301882,-1.108430305162632,-0.40470234495715085,1
-0.9326225996038779,-0.14244856001383344,0.4232544226219215,-0.1399797557359842,0
-0.8159160043705372,-0.6561991342993095,0.10044137743167558,0.1403257053552723,0
-0.9099895514366286,0.6088318862436077,0.17763507656039165,-0.9444878854781535,0
-0.8695423156124423,0.6493643849253955,0.2109509791214726,-0.9621529422006307,1
-0.9020077717465809,-0.513560958588366,0.18158240978955,0.05769018425721365,0
-1.2947616935592419,0.16640391170791088,0.7086778780011213,0.16542474052851952,0
-1.266109502471537,-0.1301588644069901,0.5162150718352283,0.32376168097945973,0
2.6822883127725348,-1.2413783333223272,0.1270939524402573,0.26109404240121115,0
-1.169497336056495,0.364313928893213,-0.02579804658650983,-0.8393103424608966,0
-0.4927485954549869,1.1362084386057432,-1.5978950074449165,-0.11204658459291053,1
1.187547363889311,-0.5320957826239601,-0.6651355523878805,0.5406639254286355,1
-0.18061973781408164,-1.390634829592315,-0.2870029867907319,0.5830182449794081,0
-1.301807213699828,0.3152577995686301,0.8064401882590749,0.08660800010171762,0
-0.960884735257339,0.7966660203283316,-0.7327790116632822,-0.26164022527582514,0
0.0976663781315895,-2.1169527222845277,-0.862978872110658,0.48937275881463227,0
-0.8968803213059148,-0.10112494581264225,0.5938539357105986,0.3415994064833561,0
-0.43395705054054656,0.9552326492500306,-1.5713145474431571,0.48836065363577835,0
-0.6773258945715903,1.3843193288372109,-1.3247570272792186,0.24117423198081933,1
2.303641677390039,-0.7469250016909638,-0.4900422300487172,-0.9445571648378143,1
2.5828538176404305,-0.42615366246640946,-0.23284392048251518,-1.0880209595164911,1
20.314056085925355,0.7813594709670314,3.3714913737162635,-0.13331845361636627,1
-0.019270063917489214,-0.3630674716451069,-1.4918172491771662,-0.06819164454920204,1
-0.17441442472316002,2.0949006566393287,0.11245900688326675,0.8250178316161644,1
2.36074397717131,-1.0001224366605495,-0.7906084023075076,0.8916282655827673,0
-1.0742535400499316,-1.3873618441450566,-0.5635609324305488,0.0011364556601941938,0
-1.1827833493998807,0.5126771026368447,0.07065205752143769,-0.9184285655722713,0
-0.8805773922464725,-0.7733396375905387,0.012412000806890077,0.19605914225245227,0
0.12613430894013394,1.0676022967041692,0.5047166506329664,0.6054702190644947,0
-1.2585351079899223,0.057196619976263845,0.6418625008014369,0.2260321474929615,1
5.540270656857433,-0.6750413912926155,-0.9595655786432523,0.09350495526620801,1
4.6422680627763855,-0.4509738355596843,0.07614019596864854,-0.8904337282803894,1
0.17871059509982273,-0.8406127149908527,-0.002365246030409597,-0.17376105085324506,0
-1.5820006723350164,0.03176127157389152,0.5738464820261127,0.21040529500926639,1
-0.3172447811103578,-0.05033059133515572,-1.3311747041283029,-0.25915884020790536,1
0.23673749885321455,-0.6068616397889113,-0.8650650310110343,0.4947296216301956,0
-1.1460455559711236,0.06734222434740585,-0.219354357877408,-0.6812246375804338,1
2.328519944300509,-1.6787681295885468,-1.1050847046393975,-0.4528779885177135,1
-1.1093077625423666,-0.3779926539420331,-0.5093607732762535,-0.44402070958859624,0
-1.3633341582283656,-0.2510210279248699,0.28306558955500905,-0.12154955565744749,0
-0.3408537658285474,1.3670490030096656,0.6298202791191602,0.4063378673652752,0
-0.5353236570603094,0.6060176773235761,-0.792160768074797,-0.123366516111525,1
-1.137115878761199,-1.427334760008047,-0.3250442515530495,1.016661660351658,0
-1.246055679221655,-0.053878002542273706,0.5700537417989289,0.28549231234837547,0
-1.214322781229299,0.39684099103985004,0.874457683075643,0.05159625237167163,0
-1.265463100499169,0.2807637016689771,0.7892714197758713,0.10798290175209307,1
0.05947715579267658,-1.933195808093249,-0.7469542882444955,0.38943235230793266,0
-1.1971203275875222,-0.23678990702392738,0.45628877692307684,0.38595187203790954,0
-1.1714620222290824,-0.12271636696449535,0.5361168651103233,0.32833416836214874,1
-1.2626938791544577,0.16892552798425162,0.7154208680039532,0.16697395955031133,0
-0.7582002754854399,-0.9878285081171323,-0.11072110439242831,0.31968581765791926,1
-1.179721866614151,0.4755658627793916,0.04648485623820045,-0.8986615715729516,1
2.25234273315475,-0.3027351230080623,-0.20309762899988618,-1.1824645524269886,1
2.739687283492459,-0.002949503467974262,0.07305432298048402,-1.2962542301143678,1
-0.7817695832021511,-0.7655699974033187,0.033188598181989104,0.20083261809152314,0
-1.1278352842221642,0.4049419532564604,0.007773298771772384,-0.8569167105541105,0
-1.2565709135829974,0.0947030482693449,0.6670864654374793,0.20650794754895113,0
0.04840805860048733,-0.9255628595907827,-0.07938622464422085,-0.14081787631628143,0
-1.2858344067691025,0.11107793466173443,0.6733386219484699,0.19528466149904927,0
5.3725418514661065,1.9697775881868163,-0.25474725776203394,-0.5243526477759444,0
0.21607712401935728,-1.5473619860060894,-0.46591609091193625,0.2008068928519217,1
9.427636025856424,-0.06960550531680068,0.058606093980823754,0.12415271726626874,1
-1.1858448321856103,0.5497883424942979,0.09481925880467487,-0.9381955595715912,1
-0.6177857086868628,0.14493319957991802,0.8014056365603197,0.2373681171187456,1
-1.6003695690493949,0.25442871071861084,0.7188496897255354,0.09180333101334773,0
-0.6839587096212236,-0.8312825864707087,-0.8807366835633507,-0.6678951212651418,1
-1.237909755427601,-0.053237457048102024,0.5717666082267372,0.28588584774597114,0
5.2801976781240905,1.702740418315917,0.4390138670118087,0.5196414886586479,1
3.6340170638146208,-0.7917203438813061,-0.3095442277650438,-0.8018094132396787,1
3.4749681930439653,0.12957243049889328,0.27728581460050206,-1.2999704672780965,1
-0.33730190070891874,-0.506507927907938,0.27551376200687594,0.1045906198680942,0
1.3526113082981905,-0.5228923892235633,-0.49153049128654913,-1.1474548539762797,1
2.4254592133540904,-0.21441835242216672,-0.11707404139293201,-1.2133393547593248,1
10.032209970705956,1.7385536973090967,0.328079165535795,0.014664712998447332,1
-0.09274565077500338,0.5276022849337711,-0.9118044183794748,-0.5425995005328771,0
-1.2443249824400786,-0.05374191116046809,0.5704176603045306,0.28557592354623035,0
-0.11933739334635933,-0.4095882446980707,-0.6527992825565487,0.8592843585503724,0
-1.1631408728596875,0.32746178608958204,-0.049272403022543834,-0.8193841656041226,1
-0.18342644945254677,0.029819675048231502,-0.2296474956815643,-1.075334064954044,1
-0.6798591940380216,-1.4298919589593206,-0.3919794787912324,0.5588996302135764,0
6.015343357810381,0.9371162502074725,-0.8391010573906549,0.07565520797534252,1
4.69498430349957,-0.0682324539724735,-0.6884324854443203,-0.30067598403743906,1
-1.289561282556909,0.16681284013881714,0.7097713831261263,0.16567597609899704,0
-1.2473864652258084,-0.016630671303014804,0.5945848615877677,0.26580892954691043,0
-0.7329424341928997,-0.23750274875145674,-0.49406146303155674,-0.9841670252542588,1
0.019818282138062707,0.6858615267053353,-0.7888914902464012,-0.6156378228386982,1
1.4653162616464206,1.5888554290183192,0.03546369973232779,1.2377589492713559,0
4.645329545562117,-0.4880850754171376,0.051972994685411486,-0.8706667342810693,1
-1.2122867830323436,-1.2838378345922006,-0.24160685843266408,0.9345537339516022,0
-0.6875314002663914,-0.45804376005546316,-0.6333784440809523,-0.8642586362918574,1
-0.5361286839980964,0.755362279301383,-0.6930862516668369,-0.2018817738537541,1
1.4379918348236524,0.572105057200841,-0.7778267504026215,-0.9288818147522191,1
-0.5165020056105168,0.3036055490670541,0.037076284039424506,-0.7489063968378333,1
0.12827832380343887,-1.4982379811144102,-0.44716137098716396,0.16713663272530346,0
5.388725915048559,-0.23909284020602917,0.19344719197339222,0.7632449539592033,0
-0.8606948330706745,0.42464812434147897,0.9488160315759976,0.06868027116413586,0
4.5811866411490865,-0.7172407366179885,-0.11038020272939392,-0.7560509743405737,1
-1.2382020168686192,-0.12796439087537456,0.5220832577380564,0.3251099115448698,0
1.6628491313499068,-0.7612611377261895,0.2848978122878382,-0.08244216638195745,0
4.613487953179218,-0.6773487834303729,-0.07877716659612138,-0.7741095664606467,1
-1.1858645480701953,-0.6841285346248072,0.16092418641170583,0.6219247457344077,1
0.4179705985412061,-1.456782369054931,-0.37384148334525336,0.17132232767237868,0
-0.2552590095659442,1.1111547325956994,0.3358689598061632,0.04833513343730617,1
10.076580922431999,1.5179309003189092,0.18854348346139843,0.1345228548467536,1
-0.801061034485656,-0.4682711501127865,0.22761971357289146,0.04294790166744219,0
-0.8102454828428458,-0.3569374305404267,0.3001213174226028,-0.016353080330517158,0
-0.7765691721998186,-0.7651610689724123,0.034282103306994424,0.20108385366200066,0
-0.724269193695148,-0.012708881766024504,-0.34337202868210664,-1.1014625642836948,1
-0.6752854691234722,-0.6064887194852765,-0.7300472492139009,-0.785190660294578,1
-0.7955966182295695,0.05754740367449387,-0.1704754168102966,-0.6446751074732227,1
-0.9033031810182666,1.4722293344495911,0.610796242026557,0.3006891680114855,1
-1.1695669825159543,-0.5707910657410065,0.23878396537394267,0.5638548180317876,0
-1.2043333059343222,0.13616266948968356,0.7028815628179717,0.1894124921118599,0
0.39104598896041537,-1.3841956030636497,-0.3298811012788,0.13078339739182926,0
-1.2272991773417208,0.9985285630505334,0.2449373127245495,0.5204657889273584,0
-0.8414621456028393,0.08999268013494974,0.7295616118268551,0.24618124024525018,0
